"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"HHS Region 6","4 wk ahead","Bin","percent","4","4.1",0.017
"HHS Region 6","4 wk ahead","Bin","percent","4.1","4.2",0.0147
"HHS Region 6","4 wk ahead","Bin","percent","4.2","4.3",0.0166
"HHS Region 6","4 wk ahead","Bin","percent","4.3","4.4",0.0176
"HHS Region 6","4 wk ahead","Bin","percent","4.4","4.5",0.0149
"HHS Region 6","4 wk ahead","Bin","percent","4.5","4.6",0.0164
"HHS Region 6","4 wk ahead","Bin","percent","4.6","4.7",0.0154
"HHS Region 6","4 wk ahead","Bin","percent","4.7","4.8",0.0128
"HHS Region 6","4 wk ahead","Bin","percent","4.8","4.9",0.014
"HHS Region 6","4 wk ahead","Bin","percent","4.9","5",0.0154
"HHS Region 6","4 wk ahead","Bin","percent","5","5.1",0.0147
"HHS Region 6","4 wk ahead","Bin","percent","5.1","5.2",0.0127
"HHS Region 6","4 wk ahead","Bin","percent","5.2","5.3",0.0144
"HHS Region 6","4 wk ahead","Bin","percent","5.3","5.4",0.0118
"HHS Region 6","4 wk ahead","Bin","percent","5.4","5.5",0.0121
"HHS Region 6","4 wk ahead","Bin","percent","5.5","5.6",0.0124
"HHS Region 6","4 wk ahead","Bin","percent","5.6","5.7",0.00899999999999999
"HHS Region 6","4 wk ahead","Bin","percent","5.7","5.8",0.00909999999999999
"HHS Region 6","4 wk ahead","Bin","percent","5.8","5.9",0.0116
"HHS Region 6","4 wk ahead","Bin","percent","5.9","6",0.011
"HHS Region 6","4 wk ahead","Bin","percent","6","6.1",0.00919999999999999
"HHS Region 6","4 wk ahead","Bin","percent","6.1","6.2",0.0104
"HHS Region 6","4 wk ahead","Bin","percent","6.2","6.3",0.00969999999999999
"HHS Region 6","4 wk ahead","Bin","percent","6.3","6.4",0.00869999999999999
"HHS Region 6","4 wk ahead","Bin","percent","6.4","6.5",0.00839999999999999
"HHS Region 6","4 wk ahead","Bin","percent","6.5","6.6",0.00729999999999999
"HHS Region 6","4 wk ahead","Bin","percent","6.6","6.7",0.0077
"HHS Region 6","4 wk ahead","Bin","percent","6.7","6.8",0.00579999999999999
"HHS Region 6","4 wk ahead","Bin","percent","6.8","6.9",0.00659999999999999
"HHS Region 6","4 wk ahead","Bin","percent","6.9","7",0.00599999999999999
"HHS Region 6","4 wk ahead","Bin","percent","7","7.1",0.00599999999999999
"HHS Region 6","4 wk ahead","Bin","percent","7.1","7.2",0.00639999999999999
"HHS Region 6","4 wk ahead","Bin","percent","7.2","7.3",0.00349999999999999
"HHS Region 6","4 wk ahead","Bin","percent","7.3","7.4",0.00519999999999999
"HHS Region 6","4 wk ahead","Bin","percent","7.4","7.5",0.0041
"HHS Region 6","4 wk ahead","Bin","percent","7.5","7.6",0.0054
"HHS Region 6","4 wk ahead","Bin","percent","7.6","7.7",0.0045
"HHS Region 6","4 wk ahead","Bin","percent","7.7","7.8",0.00419999999999999
"HHS Region 6","4 wk ahead","Bin","percent","7.8","7.9",0.00369999999999999
"HHS Region 6","4 wk ahead","Bin","percent","7.9","8",0.0034
"HHS Region 6","4 wk ahead","Bin","percent","8","8.1",0.0032
"HHS Region 6","4 wk ahead","Bin","percent","8.1","8.2",0.0031
"HHS Region 6","4 wk ahead","Bin","percent","8.2","8.3",0.0034
"HHS Region 6","4 wk ahead","Bin","percent","8.3","8.4",0.0028
"HHS Region 6","4 wk ahead","Bin","percent","8.4","8.5",0.0023
"HHS Region 6","4 wk ahead","Bin","percent","8.5","8.6",0.0026
"HHS Region 6","4 wk ahead","Bin","percent","8.6","8.7",0.0021
"HHS Region 6","4 wk ahead","Bin","percent","8.7","8.8",0.0025
"HHS Region 6","4 wk ahead","Bin","percent","8.8","8.9",0.0032
"HHS Region 6","4 wk ahead","Bin","percent","8.9","9",0.0023
"HHS Region 6","4 wk ahead","Bin","percent","9","9.1",0.0024
"HHS Region 6","4 wk ahead","Bin","percent","9.1","9.2",0.0032
"HHS Region 6","4 wk ahead","Bin","percent","9.2","9.3",0.0018
"HHS Region 6","4 wk ahead","Bin","percent","9.3","9.4",0.0019
"HHS Region 6","4 wk ahead","Bin","percent","9.4","9.5",0.0016
"HHS Region 6","4 wk ahead","Bin","percent","9.5","9.6",0.0021
"HHS Region 6","4 wk ahead","Bin","percent","9.6","9.7",0.0022
"HHS Region 6","4 wk ahead","Bin","percent","9.7","9.8",0.0016
"HHS Region 6","4 wk ahead","Bin","percent","9.8","9.9",0.0014
"HHS Region 6","4 wk ahead","Bin","percent","9.9","10",0.0013
"HHS Region 6","4 wk ahead","Bin","percent","10","10.1",0.000999999999999999
"HHS Region 6","4 wk ahead","Bin","percent","10.1","10.2",0.0018
"HHS Region 6","4 wk ahead","Bin","percent","10.2","10.3",0.0011
"HHS Region 6","4 wk ahead","Bin","percent","10.3","10.4",0.0016
"HHS Region 6","4 wk ahead","Bin","percent","10.4","10.5",0.0011
"HHS Region 6","4 wk ahead","Bin","percent","10.5","10.6",0.0013
"HHS Region 6","4 wk ahead","Bin","percent","10.6","10.7",0.0016
"HHS Region 6","4 wk ahead","Bin","percent","10.7","10.8",9e-04
"HHS Region 6","4 wk ahead","Bin","percent","10.8","10.9",0.000799999999999999
"HHS Region 6","4 wk ahead","Bin","percent","10.9","11",0.0011
"HHS Region 6","4 wk ahead","Bin","percent","11","11.1",0.0012
"HHS Region 6","4 wk ahead","Bin","percent","11.1","11.2",9e-04
"HHS Region 6","4 wk ahead","Bin","percent","11.2","11.3",5e-04
"HHS Region 6","4 wk ahead","Bin","percent","11.3","11.4",0.000799999999999999
"HHS Region 6","4 wk ahead","Bin","percent","11.4","11.5",9e-04
"HHS Region 6","4 wk ahead","Bin","percent","11.5","11.6",5e-04
"HHS Region 6","4 wk ahead","Bin","percent","11.6","11.7",5e-04
"HHS Region 6","4 wk ahead","Bin","percent","11.7","11.8",0.000799999999999999
"HHS Region 6","4 wk ahead","Bin","percent","11.8","11.9",4e-04
"HHS Region 6","4 wk ahead","Bin","percent","11.9","12",0.000599999999999999
"HHS Region 6","4 wk ahead","Bin","percent","12","12.1",0.000599999999999999
"HHS Region 6","4 wk ahead","Bin","percent","12.1","12.2",0.000999999999999999
"HHS Region 6","4 wk ahead","Bin","percent","12.2","12.3",4e-04
"HHS Region 6","4 wk ahead","Bin","percent","12.3","12.4",0.000599999999999999
"HHS Region 6","4 wk ahead","Bin","percent","12.4","12.5",3e-04
"HHS Region 6","4 wk ahead","Bin","percent","12.5","12.6",0.000599999999999999
"HHS Region 6","4 wk ahead","Bin","percent","12.6","12.7",5e-04
"HHS Region 6","4 wk ahead","Bin","percent","12.7","12.8",4e-04
"HHS Region 6","4 wk ahead","Bin","percent","12.8","12.9",4e-04
"HHS Region 6","4 wk ahead","Bin","percent","12.9","13",4e-04
"HHS Region 6","4 wk ahead","Bin","percent","13","100",0.0126
"HHS Region 7","Season onset","Point","week",NA,NA,49
"HHS Region 7","Season onset","Bin","week","40","41",0
"HHS Region 7","Season onset","Bin","week","41","42",0
"HHS Region 7","Season onset","Bin","week","42","43",0
"HHS Region 7","Season onset","Bin","week","43","44",0
"HHS Region 7","Season onset","Bin","week","44","45",0.0144
"HHS Region 7","Season onset","Bin","week","45","46",0.0558999999999999
"HHS Region 7","Season onset","Bin","week","46","47",0.0422999999999999
"HHS Region 7","Season onset","Bin","week","47","48",0.134
"HHS Region 7","Season onset","Bin","week","48","49",0.0464
"HHS Region 7","Season onset","Bin","week","49","50",0.2133
"HHS Region 7","Season onset","Bin","week","50","51",0.1608
"HHS Region 7","Season onset","Bin","week","51","52",0.0708999999999999
"HHS Region 7","Season onset","Bin","week","52","53",0.0177
"HHS Region 7","Season onset","Bin","week","1","2",0.00969999999999999
"HHS Region 7","Season onset","Bin","week","2","3",0.00829999999999999
"HHS Region 7","Season onset","Bin","week","3","4",0.0172
"HHS Region 7","Season onset","Bin","week","4","5",0.0123
"HHS Region 7","Season onset","Bin","week","5","6",0.00789999999999999
"HHS Region 7","Season onset","Bin","week","6","7",0.0141
"HHS Region 7","Season onset","Bin","week","7","8",0.0146
"HHS Region 7","Season onset","Bin","week","8","9",0.0151
"HHS Region 7","Season onset","Bin","week","9","10",0.0156
"HHS Region 7","Season onset","Bin","week","10","11",0.00889999999999999
"HHS Region 7","Season onset","Bin","week","11","12",0.00419999999999999
"HHS Region 7","Season onset","Bin","week","12","13",0.00369999999999999
"HHS Region 7","Season onset","Bin","week","13","14",0.0026
"HHS Region 7","Season onset","Bin","week","14","15",9e-04
"HHS Region 7","Season onset","Bin","week","15","16",0.000999999999999999
"HHS Region 7","Season onset","Bin","week","16","17",0.000699999999999999
"HHS Region 7","Season onset","Bin","week","17","18",3e-04
"HHS Region 7","Season onset","Bin","week","18","19",0
"HHS Region 7","Season onset","Bin","week","19","20",0
"HHS Region 7","Season onset","Bin","week","20","21",0
"HHS Region 7","Season onset","Bin","week","none","none",0.1072
"HHS Region 7","Season peak week","Point","week",NA,NA,3
"HHS Region 7","Season peak week","Bin","week","40","41",0
"HHS Region 7","Season peak week","Bin","week","41","42",0
"HHS Region 7","Season peak week","Bin","week","42","43",0.000271714518612444
"HHS Region 7","Season peak week","Bin","week","43","44",0
"HHS Region 7","Season peak week","Bin","week","44","45",0.00099628656824563
"HHS Region 7","Season peak week","Bin","week","45","46",0.00434743229779911
"HHS Region 7","Season peak week","Bin","week","46","47",0.00172085861787881
"HHS Region 7","Season peak week","Bin","week","47","48",0.014672584005072
"HHS Region 7","Season peak week","Bin","week","48","49",0.00280771669232859
"HHS Region 7","Season peak week","Bin","week","49","50",0.0166651571415633
"HHS Region 7","Season peak week","Bin","week","50","51",0.0610451951815958
"HHS Region 7","Season peak week","Bin","week","51","52",0.146182411013495
"HHS Region 7","Season peak week","Bin","week","52","53",0.143646408839779
"HHS Region 7","Season peak week","Bin","week","1","2",0.0608640521691875
"HHS Region 7","Season peak week","Bin","week","2","3",0.0186577302780545
"HHS Region 7","Season peak week","Bin","week","3","4",0.037315460556109
"HHS Region 7","Season peak week","Bin","week","4","5",0.0457386106330948
"HHS Region 7","Season peak week","Bin","week","5","6",0.0190200163028711
"HHS Region 7","Season peak week","Bin","week","6","7",0.0286205959605108
"HHS Region 7","Season peak week","Bin","week","7","8",0.034236029345168
"HHS Region 7","Season peak week","Bin","week","8","9",0.0339643148265555
"HHS Region 7","Season peak week","Bin","week","9","10",0.0646680554297618
"HHS Region 7","Season peak week","Bin","week","10","11",0.0946472239833348
"HHS Region 7","Season peak week","Bin","week","11","12",0.0368626030250883
"HHS Region 7","Season peak week","Bin","week","12","13",0.0364097454940676
"HHS Region 7","Season peak week","Bin","week","13","14",0.0527126166108142
"HHS Region 7","Season peak week","Bin","week","14","15",0.0162122996105425
"HHS Region 7","Season peak week","Bin","week","15","16",0.00661171995290281
"HHS Region 7","Season peak week","Bin","week","16","17",0.00697400597771941
"HHS Region 7","Season peak week","Bin","week","17","18",0.00697400597771941
"HHS Region 7","Season peak week","Bin","week","18","19",0.00353228874196178
"HHS Region 7","Season peak week","Bin","week","19","20",0.00253600217371615
"HHS Region 7","Season peak week","Bin","week","20","21",0.00108685807444978
"HHS Region 7","Season peak percentage","Point","percent",NA,NA,4.8
"HHS Region 7","Season peak percentage","Bin","percent","0","0.1",0
"HHS Region 7","Season peak percentage","Bin","percent","0.1","0.2",0
"HHS Region 7","Season peak percentage","Bin","percent","0.2","0.3",0
"HHS Region 7","Season peak percentage","Bin","percent","0.3","0.4",0
"HHS Region 7","Season peak percentage","Bin","percent","0.4","0.5",0
"HHS Region 7","Season peak percentage","Bin","percent","0.5","0.6",0
"HHS Region 7","Season peak percentage","Bin","percent","0.6","0.7",0
"HHS Region 7","Season peak percentage","Bin","percent","0.7","0.8",0
"HHS Region 7","Season peak percentage","Bin","percent","0.8","0.9",3e-04
"HHS Region 7","Season peak percentage","Bin","percent","0.9","1",0
"HHS Region 7","Season peak percentage","Bin","percent","1","1.1",0.000799999999999999
"HHS Region 7","Season peak percentage","Bin","percent","1.1","1.2",0.0014
"HHS Region 7","Season peak percentage","Bin","percent","1.2","1.3",0.0022
"HHS Region 7","Season peak percentage","Bin","percent","1.3","1.4",0.0031
"HHS Region 7","Season peak percentage","Bin","percent","1.4","1.5",0.0039
"HHS Region 7","Season peak percentage","Bin","percent","1.5","1.6",0.0055
"HHS Region 7","Season peak percentage","Bin","percent","1.6","1.7",0.0056
"HHS Region 7","Season peak percentage","Bin","percent","1.7","1.8",0.00579999999999999
"HHS Region 7","Season peak percentage","Bin","percent","1.8","1.9",0.00649999999999999
"HHS Region 7","Season peak percentage","Bin","percent","1.9","2",0.00749999999999999
"HHS Region 7","Season peak percentage","Bin","percent","2","2.1",0.00989999999999999
"HHS Region 7","Season peak percentage","Bin","percent","2.1","2.2",0.0126
"HHS Region 7","Season peak percentage","Bin","percent","2.2","2.3",0.0131
"HHS Region 7","Season peak percentage","Bin","percent","2.3","2.4",0.0113
"HHS Region 7","Season peak percentage","Bin","percent","2.4","2.5",0.015
"HHS Region 7","Season peak percentage","Bin","percent","2.5","2.6",0.0154
"HHS Region 7","Season peak percentage","Bin","percent","2.6","2.7",0.0162
"HHS Region 7","Season peak percentage","Bin","percent","2.7","2.8",0.0163
"HHS Region 7","Season peak percentage","Bin","percent","2.8","2.9",0.0175
"HHS Region 7","Season peak percentage","Bin","percent","2.9","3",0.0176
"HHS Region 7","Season peak percentage","Bin","percent","3","3.1",0.0182
"HHS Region 7","Season peak percentage","Bin","percent","3.1","3.2",0.0164
"HHS Region 7","Season peak percentage","Bin","percent","3.2","3.3",0.0163
"HHS Region 7","Season peak percentage","Bin","percent","3.3","3.4",0.0195
"HHS Region 7","Season peak percentage","Bin","percent","3.4","3.5",0.0192
"HHS Region 7","Season peak percentage","Bin","percent","3.5","3.6",0.0187
"HHS Region 7","Season peak percentage","Bin","percent","3.6","3.7",0.0155
"HHS Region 7","Season peak percentage","Bin","percent","3.7","3.8",0.0199
"HHS Region 7","Season peak percentage","Bin","percent","3.8","3.9",0.0181
"HHS Region 7","Season peak percentage","Bin","percent","3.9","4",0.0188
"HHS Region 7","Season peak percentage","Bin","percent","4","4.1",0.0182
"HHS Region 7","Season peak percentage","Bin","percent","4.1","4.2",0.0149
"HHS Region 7","Season peak percentage","Bin","percent","4.2","4.3",0.0169
"HHS Region 7","Season peak percentage","Bin","percent","4.3","4.4",0.0173
"HHS Region 7","Season peak percentage","Bin","percent","4.4","4.5",0.0164
"HHS Region 7","Season peak percentage","Bin","percent","4.5","4.6",0.0156
"HHS Region 7","Season peak percentage","Bin","percent","4.6","4.7",0.0161
"HHS Region 7","Season peak percentage","Bin","percent","4.7","4.8",0.016
"HHS Region 7","Season peak percentage","Bin","percent","4.8","4.9",0.0165
"HHS Region 7","Season peak percentage","Bin","percent","4.9","5",0.0156
"HHS Region 7","Season peak percentage","Bin","percent","5","5.1",0.014
"HHS Region 7","Season peak percentage","Bin","percent","5.1","5.2",0.0147
"HHS Region 7","Season peak percentage","Bin","percent","5.2","5.3",0.0126
"HHS Region 7","Season peak percentage","Bin","percent","5.3","5.4",0.0114
"HHS Region 7","Season peak percentage","Bin","percent","5.4","5.5",0.0134
"HHS Region 7","Season peak percentage","Bin","percent","5.5","5.6",0.0127
"HHS Region 7","Season peak percentage","Bin","percent","5.6","5.7",0.0115
"HHS Region 7","Season peak percentage","Bin","percent","5.7","5.8",0.0132
"HHS Region 7","Season peak percentage","Bin","percent","5.8","5.9",0.0116
"HHS Region 7","Season peak percentage","Bin","percent","5.9","6",0.011
"HHS Region 7","Season peak percentage","Bin","percent","6","6.1",0.0107
"HHS Region 7","Season peak percentage","Bin","percent","6.1","6.2",0.00869999999999999
"HHS Region 7","Season peak percentage","Bin","percent","6.2","6.3",0.0105
"HHS Region 7","Season peak percentage","Bin","percent","6.3","6.4",0.00939999999999999
"HHS Region 7","Season peak percentage","Bin","percent","6.4","6.5",0.0112
"HHS Region 7","Season peak percentage","Bin","percent","6.5","6.6",0.0077
"HHS Region 7","Season peak percentage","Bin","percent","6.6","6.7",0.00989999999999999
"HHS Region 7","Season peak percentage","Bin","percent","6.7","6.8",0.00889999999999999
"HHS Region 7","Season peak percentage","Bin","percent","6.8","6.9",0.00719999999999999
"HHS Region 7","Season peak percentage","Bin","percent","6.9","7",0.00849999999999999
"HHS Region 7","Season peak percentage","Bin","percent","7","7.1",0.0062
"HHS Region 7","Season peak percentage","Bin","percent","7.1","7.2",0.0061
"HHS Region 7","Season peak percentage","Bin","percent","7.2","7.3",0.0068
"HHS Region 7","Season peak percentage","Bin","percent","7.3","7.4",0.00779999999999999
"HHS Region 7","Season peak percentage","Bin","percent","7.4","7.5",0.0077
"HHS Region 7","Season peak percentage","Bin","percent","7.5","7.6",0.00749999999999999
"HHS Region 7","Season peak percentage","Bin","percent","7.6","7.7",0.0062
"HHS Region 7","Season peak percentage","Bin","percent","7.7","7.8",0.0044
"HHS Region 7","Season peak percentage","Bin","percent","7.8","7.9",0.00599999999999999
"HHS Region 7","Season peak percentage","Bin","percent","7.9","8",0.00659999999999999
"HHS Region 7","Season peak percentage","Bin","percent","8","8.1",0.0046
"HHS Region 7","Season peak percentage","Bin","percent","8.1","8.2",0.0054
"HHS Region 7","Season peak percentage","Bin","percent","8.2","8.3",0.00629999999999999
"HHS Region 7","Season peak percentage","Bin","percent","8.3","8.4",0.00599999999999999
"HHS Region 7","Season peak percentage","Bin","percent","8.4","8.5",0.0055
"HHS Region 7","Season peak percentage","Bin","percent","8.5","8.6",0.00429999999999999
"HHS Region 7","Season peak percentage","Bin","percent","8.6","8.7",0.00579999999999999
"HHS Region 7","Season peak percentage","Bin","percent","8.7","8.8",0.0041
"HHS Region 7","Season peak percentage","Bin","percent","8.8","8.9",0.0051
"HHS Region 7","Season peak percentage","Bin","percent","8.9","9",0.005
"HHS Region 7","Season peak percentage","Bin","percent","9","9.1",0.0045
"HHS Region 7","Season peak percentage","Bin","percent","9.1","9.2",0.00349999999999999
"HHS Region 7","Season peak percentage","Bin","percent","9.2","9.3",0.003
"HHS Region 7","Season peak percentage","Bin","percent","9.3","9.4",0.00479999999999999
"HHS Region 7","Season peak percentage","Bin","percent","9.4","9.5",0.0034
"HHS Region 7","Season peak percentage","Bin","percent","9.5","9.6",0.0029
"HHS Region 7","Season peak percentage","Bin","percent","9.6","9.7",0.0039
"HHS Region 7","Season peak percentage","Bin","percent","9.7","9.8",0.0038
"HHS Region 7","Season peak percentage","Bin","percent","9.8","9.9",0.0022
"HHS Region 7","Season peak percentage","Bin","percent","9.9","10",0.0041
"HHS Region 7","Season peak percentage","Bin","percent","10","10.1",0.0031
"HHS Region 7","Season peak percentage","Bin","percent","10.1","10.2",0.0029
"HHS Region 7","Season peak percentage","Bin","percent","10.2","10.3",0.0022
"HHS Region 7","Season peak percentage","Bin","percent","10.3","10.4",0.0031
"HHS Region 7","Season peak percentage","Bin","percent","10.4","10.5",0.0025
"HHS Region 7","Season peak percentage","Bin","percent","10.5","10.6",0.003
"HHS Region 7","Season peak percentage","Bin","percent","10.6","10.7",0.0025
"HHS Region 7","Season peak percentage","Bin","percent","10.7","10.8",0.002
"HHS Region 7","Season peak percentage","Bin","percent","10.8","10.9",0.0027
"HHS Region 7","Season peak percentage","Bin","percent","10.9","11",0.0022
"HHS Region 7","Season peak percentage","Bin","percent","11","11.1",0.0022
"HHS Region 7","Season peak percentage","Bin","percent","11.1","11.2",0.0024
"HHS Region 7","Season peak percentage","Bin","percent","11.2","11.3",0.002
"HHS Region 7","Season peak percentage","Bin","percent","11.3","11.4",0.0022
"HHS Region 7","Season peak percentage","Bin","percent","11.4","11.5",0.0011
"HHS Region 7","Season peak percentage","Bin","percent","11.5","11.6",0.0016
"HHS Region 7","Season peak percentage","Bin","percent","11.6","11.7",0.0015
"HHS Region 7","Season peak percentage","Bin","percent","11.7","11.8",0.0019
"HHS Region 7","Season peak percentage","Bin","percent","11.8","11.9",0.0018
"HHS Region 7","Season peak percentage","Bin","percent","11.9","12",0.000999999999999999
"HHS Region 7","Season peak percentage","Bin","percent","12","12.1",0.0016
"HHS Region 7","Season peak percentage","Bin","percent","12.1","12.2",0.0019
"HHS Region 7","Season peak percentage","Bin","percent","12.2","12.3",0.0017
"HHS Region 7","Season peak percentage","Bin","percent","12.3","12.4",0.0012
"HHS Region 7","Season peak percentage","Bin","percent","12.4","12.5",0.000799999999999999
"HHS Region 7","Season peak percentage","Bin","percent","12.5","12.6",0.0016
"HHS Region 7","Season peak percentage","Bin","percent","12.6","12.7",0.0012
